id	abbreviation	name	code	stoichiometry	is_transport	equation	definition	reversibility	abstract_reaction	pathways	aliases	ec_numbers	deltag	deltagerr	compound_ids	status	is_obsolete	linked_reaction	notes	source
rxn58028			(1) cpd00070[0] + (1) cpd48413[0] + (1) cpd00005[0] <=> (1) cpd48426[0] + (1) cpd00010[0] + (1) cpd00011[0] + (1) cpd00001[0] + (1) cpd00006[0]	-1:cpd00005:0:"NADPH";-2:cpd00067:0:"H+";-1:cpd00070:0:"Malonyl-CoA";-1:cpd48413:0:"(12S)-12-methyl-5,7,11,13,17-pentahydroxynonadec-2,8-dienoyl-[SpnE polyketide synthase]";1:cpd00001:0:"H2O";1:cpd00006:0:"NADP";1:cpd00010:0:"CoA";1:cpd00011:0:"CO2";1:cpd48426:0:"(14S)-14-methyl-7,9,13,15,19-pentahydroxyuncos-2,4,10-trienoyl-[SpnE polyketide synthase]"	0	(1) cpd00070[0] + (1) cpd48413[0] + (1) cpd00005[0] + (2) cpd00067[0] <=> (1) cpd48426[0] + (1) cpd00010[0] + (1) cpd00011[0] + (1) cpd00001[0] + (1) cpd00006[0]	(1) Malonyl-CoA[0] + (1) (12S)-12-methyl-5,7,11,13,17-pentahydroxynonadec-2,8-dienoyl-[SpnE polyketide synthase][0] + (1) NADPH[0] + (2) H+[0] <=> (1) (14S)-14-methyl-7,9,13,15,19-pentahydroxyuncos-2,4,10-trienoyl-[SpnE polyketide synthase][0] + (1) CoA[0] + (1) CO2[0] + (1) H2O[0] + (1) NADP[0]	=	null	null	MetaCyc: RXN-23112	null	10000000	10000000	cpd00001;cpd00005;cpd00006;cpd00010;cpd00011;cpd00067;cpd00070;cpd48413;cpd48426	OK	0	null		Primary Database
rxn58029			(1) cpd27896[0] + (8) cpd00070[0] <=> (1) cpd38935[0] + (8) cpd00010[0] + (8) cpd00011[0] + (2) cpd00001[0]	-8:cpd00067:0:"H+";-8:cpd00070:0:"Malonyl-CoA";-1:cpd27896:0:"Polyketide-ACP-Proteins";2:cpd00001:0:"H2O";8:cpd00010:0:"CoA";8:cpd00011:0:"CO2";1:cpd38935:0:"O-(atrochrysone carboxylpantetheine-4'-phosphoryl)-L-serine residue"	0	(1) cpd27896[0] + (8) cpd00070[0] + (8) cpd00067[0] <=> (1) cpd38935[0] + (8) cpd00010[0] + (8) cpd00011[0] + (2) cpd00001[0]	(1) Polyketide-ACP-Proteins[0] + (8) Malonyl-CoA[0] + (8) H+[0] <=> (1) O-(atrochrysone carboxylpantetheine-4'-phosphoryl)-L-serine residue[0] + (8) CoA[0] + (8) CO2[0] + (2) H2O[0]	=	null	null	MetaCyc: RXN-21593	null	10000000	10000000	cpd00001;cpd00010;cpd00011;cpd00067;cpd00070;cpd27896;cpd38935	OK	0	null		Primary Database
rxn58030			(1) cpd45666[0] + (1) cpd00001[0] <=> (1) cpd04286[0] + (1) cpd00029[0]	-1:cpd00001:0:"H2O";-1:cpd45666:0:"alpha-acetyldigitoxin";1:cpd00029:0:"Acetate";1:cpd00067:0:"H+";1:cpd04286:0:"Digitoxin"	0	(1) cpd45666[0] + (1) cpd00001[0] <=> (1) cpd04286[0] + (1) cpd00029[0] + (1) cpd00067[0]	(1) alpha-acetyldigitoxin[0] + (1) H2O[0] <=> (1) Digitoxin[0] + (1) Acetate[0] + (1) H+[0]	=	null	null	MetaCyc: RXN-20979	null	10000000	10000000	cpd00001;cpd00029;cpd00067;cpd04286;cpd45666	CI:-10000000	0	null		Primary Database
rxn58031			(1) cpd00002[0] + (1) cpd48649[0] + (1) cpd48652[0] <=> (1) cpd48650[0] + (1) cpd48653[0] + (1) cpd00008[0] + (1) cpd00009[0]	-1:cpd00002:0:"ATP";-1:cpd48649:0:"a CcmAB complex";-1:cpd48652:0:"a heme(III)-bound CcmCDE complex";1:cpd00008:0:"ADP";1:cpd00009:0:"Phosphate";1:cpd48650:0:"a CcmABCD complex";1:cpd48653:0:"a heme(III)-bound CcmE protein"	0	(1) cpd00002[0] + (1) cpd48649[0] + (1) cpd48652[0] <=> (1) cpd48650[0] + (1) cpd48653[0] + (1) cpd00008[0] + (1) cpd00009[0]	(1) ATP[0] + (1) a CcmAB complex[0] + (1) a heme(III)-bound CcmCDE complex[0] <=> (1) a CcmABCD complex[0] + (1) a heme(III)-bound CcmE protein[0] + (1) ADP[0] + (1) Phosphate[0]	=	null	null	MetaCyc: RXN-21408	null	10000000	10000000	cpd00002;cpd00008;cpd00009;cpd48649;cpd48650;cpd48652;cpd48653	CPDFORMERROR	0	null		Primary Database
rxn58032			(1) cpd48471[0] + (1) cpd00070[0] + (1) cpd48603[0] <=> (1) cpd48523[0] + (1) cpd00010[0] + (1) cpd00011[0] + (1) cpd48602[0]	-1:cpd00067:0:"H+";-1:cpd00070:0:"Malonyl-CoA";-1:cpd48471:0:"(3S)-3-hydroxy-4,4-dimethylbutanoyl-[ACPI domain within AprB PKS]";-1:cpd48603:0:"a holo ACPII domain within [AprB PKS]";1:cpd00010:0:"CoA";1:cpd00011:0:"CO2";1:cpd48523:0:"(5S)-5-hydroxy-6,6-dimethyl-3-oxoheptanoyl-[ACPII domain within AprB PKS]";1:cpd48602:0:"a holo ACPI domain within [AprB PKS]"	0	(1) cpd48471[0] + (1) cpd00070[0] + (1) cpd48603[0] + (1) cpd00067[0] <=> (1) cpd48523[0] + (1) cpd00010[0] + (1) cpd00011[0] + (1) cpd48602[0]	(1) (3S)-3-hydroxy-4,4-dimethylbutanoyl-[ACPI domain within AprB PKS][0] + (1) Malonyl-CoA[0] + (1) a holo ACPII domain within [AprB PKS][0] + (1) H+[0] <=> (1) (5S)-5-hydroxy-6,6-dimethyl-3-oxoheptanoyl-[ACPII domain within AprB PKS][0] + (1) CoA[0] + (1) CO2[0] + (1) a holo ACPI domain within [AprB PKS][0]	=	null	null	MetaCyc: RXN-23076	null	10000000	10000000	cpd00010;cpd00011;cpd00067;cpd00070;cpd48471;cpd48523;cpd48602;cpd48603	OK	0	null		Primary Database
rxn58033	3-oxo-lignoceroyl-[acyl-carrier protein] reductase	3-oxo-lignoceroyl-[acyl-carrier protein] reductase	(1) cpd48915[0] + (1) cpd00006[0] <=> (1) cpd48496[0] + (1) cpd00005[0]	-1:cpd00006:0:"NADP";-1:cpd48915:0:"a (3R)-3-hydroxytetracosanoyl-[acp domain within a fatty acid synthase]";1:cpd00005:0:"NADPH";1:cpd00067:0:"H+";1:cpd48496:0:"a 3-oxotetracosanoyl-[acp domain within a fatty acid synthase]"	0	(1) cpd48915[0] + (1) cpd00006[0] <=> (1) cpd48496[0] + (1) cpd00005[0] + (1) cpd00067[0]	(1) a (3R)-3-hydroxytetracosanoyl-[acp domain within a fatty acid synthase][0] + (1) NADP[0] <=> (1) a 3-oxotetracosanoyl-[acp domain within a fatty acid synthase][0] + (1) NADPH[0] + (1) H+[0]	=	null	null	MetaCyc: RXN1G-508	null	10000000	10000000	cpd00005;cpd00006;cpd00067;cpd48496;cpd48915	OK	0	null		Primary Database
rxn58034			(1) cpd47707[0] <=> (1) cpd47481[0] + (1) cpd11810[0]	-1:cpd47707:0:"patellamide C precursor peptide lacking leader peptide";1:cpd11810:0:"N-Terminal amino acid";1:cpd47481:0:"prepatellamide C containing thiazoline residues"	0	(1) cpd47707[0] <=> (1) cpd47481[0] + (1) cpd11810[0]	(1) patellamide C precursor peptide lacking leader peptide[0] <=> (1) prepatellamide C containing thiazoline residues[0] + (1) N-Terminal amino acid[0]	=	null	null	MetaCyc: RXN-21198	null	10000000	10000000	cpd11810;cpd47481;cpd47707	CI:1	0	null		Primary Database
rxn58035			(1) cpd48521[0] + (1) cpd48753[0] + (1) cpd00070[0] + (1) cpd00017[0] + (1) cpd00005[0] <=> (1) cpd48543[0] + (1) cpd11493[0] + (1) cpd00010[0] + (1) cpd00011[0] + (1) cpd00019[0] + (1) cpd00006[0]	-1:cpd00005:0:"NADPH";-1:cpd00017:0:"S-Adenosyl-L-methionine";-1:cpd00067:0:"H+";-1:cpd00070:0:"Malonyl-CoA";-1:cpd48521:0:"a 5,5-dichlorohexanoyl-[acp]";-1:cpd48753:0:"a holo acp domain within [HctD PKS]";1:cpd00006:0:"NADP";1:cpd00010:0:"CoA";1:cpd00011:0:"CO2";1:cpd00019:0:"S-Adenosyl-homocysteine";1:cpd11493:0:"ACP";1:cpd48543:0:"a 7,7-dichloro-3-hydroxyl-2-methyloctanoyl-[acp domain within HctD PKS]"	0	(1) cpd48521[0] + (1) cpd48753[0] + (1) cpd00070[0] + (1) cpd00017[0] + (1) cpd00005[0] + (1) cpd00067[0] <=> (1) cpd48543[0] + (1) cpd11493[0] + (1) cpd00010[0] + (1) cpd00011[0] + (1) cpd00019[0] + (1) cpd00006[0]	(1) a 5,5-dichlorohexanoyl-[acp][0] + (1) a holo acp domain within [HctD PKS][0] + (1) Malonyl-CoA[0] + (1) S-Adenosyl-L-methionine[0] + (1) NADPH[0] + (1) H+[0] <=> (1) a 7,7-dichloro-3-hydroxyl-2-methyloctanoyl-[acp domain within HctD PKS][0] + (1) ACP[0] + (1) CoA[0] + (1) CO2[0] + (1) S-Adenosyl-homocysteine[0] + (1) NADP[0]	=	null	null	MetaCyc: RXN-23057	null	10000000	10000000	cpd00005;cpd00006;cpd00010;cpd00011;cpd00017;cpd00019;cpd00067;cpd00070;cpd11493;cpd48521;cpd48543;cpd48753	MI:C:-3/H:-4/N:-1/O:-1/R:-1|CI:-10000002	0	null		Primary Database
rxn58036			(1) cpd48645[0] + (1) cpd48699[0] <=> (1) cpd48642[0] + (1) cpd48667[0] + (1) cpd00001[0]	-1:cpd48645:0:"myristoyl-D-asparaginyl-butan-2-aminyl-malonyl-1-aminocyclopropane-1-carboxyl-acetyl-glycyl-[ClbJ non-ribosomal peptide synthase]";-1:cpd48699:0:"L-cysteinyl-[ClbJ non-ribosomal peptide synthase]";1:cpd00001:0:"H2O";1:cpd00067:0:"H+";1:cpd48642:0:"myristoyl-D-asparaginyl-butan-2-aminyl-malonyl-1-aminocyclopropane-1-carboxyl-acetyl-aminomethyl-4,5-dihydro-1,3-thiazole-4-carboxyl-[ClbJ non-ribosomal peptide synthase]";1:cpd48667:0:"a holo [ClbJ non-ribosomal peptide synthase]"	0	(1) cpd48645[0] + (1) cpd48699[0] <=> (1) cpd48642[0] + (1) cpd48667[0] + (1) cpd00001[0] + (1) cpd00067[0]	(1) myristoyl-D-asparaginyl-butan-2-aminyl-malonyl-1-aminocyclopropane-1-carboxyl-acetyl-glycyl-[ClbJ non-ribosomal peptide synthase][0] + (1) L-cysteinyl-[ClbJ non-ribosomal peptide synthase][0] <=> (1) myristoyl-D-asparaginyl-butan-2-aminyl-malonyl-1-aminocyclopropane-1-carboxyl-acetyl-aminomethyl-4,5-dihydro-1,3-thiazole-4-carboxyl-[ClbJ non-ribosomal peptide synthase][0] + (1) a holo [ClbJ non-ribosomal peptide synthase][0] + (1) H2O[0] + (1) H+[0]	=	null	null	MetaCyc: RXN-21120	null	10000000	10000000	cpd00001;cpd00067;cpd48642;cpd48645;cpd48667;cpd48699	CI:1	0	null		Primary Database
rxn58037			(1) cpd48687[0] + (1) cpd00022[0] <=> (1) cpd00010[0]	-1:cpd00022:0:"Acetyl-CoA";-1:cpd48687:0:"a holo ACPL domain within [CurA pks]";1:cpd00010:0:"CoA"	0	(1) cpd48687[0] + (1) cpd00022[0] <=> (1) cpd00010[0]	(1) a holo ACPL domain within [CurA pks][0] + (1) Acetyl-CoA[0] <=> (1) CoA[0]	=	null	null	MetaCyc: RXN-23035	null	10000000	10000000	cpd00010;cpd00022;cpd48687	MI:C:-16/H:-28/N:-3/O:-9/P:-1/R:-2/S:-1|CI:-10000000	0	null		Primary Database
rxn58038			(1) cpd00044[0] + (1) cpd23100[0] <=> (1) cpd00045[0] + (1) cpd47531[0]	-1:cpd00044:0:"3-phosphoadenylylsulfate";-1:cpd23100:0:"24-epicathasterone";1:cpd00045:0:"Adenosine 3-5-bisphosphate";1:cpd00067:0:"H+";1:cpd47531:0:"24-epicathasterone-3-O-sulfate"	0	(1) cpd00044[0] + (1) cpd23100[0] <=> (1) cpd00045[0] + (1) cpd47531[0] + (1) cpd00067[0]	(1) 3-phosphoadenylylsulfate[0] + (1) 24-epicathasterone[0] <=> (1) Adenosine 3-5-bisphosphate[0] + (1) 24-epicathasterone-3-O-sulfate[0] + (1) H+[0]	=	null	null	MetaCyc: RXN-10879	null	10000000	10000000	cpd00044;cpd00045;cpd00067;cpd23100;cpd47531	CI:10000001	0	null		Primary Database
rxn58039			(1) cpd23331[0] <=> (1) cpd02229[0]	-1:cpd23331:0:"N-acetylmuramoyl-L-alanyl-D-isoglutaminyl-N-(beta-D-asparaginyl)-L-lysyl-D-alanyl-D-alanine-diphosphoundecaprenyl-N-acetylglucosamine";1:cpd00067:0:"H+";1:cpd02229:0:"Bactoprenyl diphosphate"	0	(1) cpd23331[0] <=> (1) cpd02229[0] + (1) cpd00067[0]	(1) N-acetylmuramoyl-L-alanyl-D-isoglutaminyl-N-(beta-D-asparaginyl)-L-lysyl-D-alanyl-D-alanine-diphosphoundecaprenyl-N-acetylglucosamine[0] <=> (1) Bactoprenyl diphosphate[0] + (1) H+[0]	=	null	null	MetaCyc: RXN-22557	null	10000000	10000000	cpd00067;cpd02229;cpd23331	MI:C:-43/H:-70/N:-11/O:-20|CI:1	0	null		Primary Database
rxn58040			(1) cpd00163[0] + (1) cpd28352[0] <=> (1) cpd00014[0]	-1:cpd00163:0:"UDP-xylose";-1:cpd28352:0:"Xyl-Glc-EGF-like-domain";1:cpd00014:0:"UDP";1:cpd00067:0:"H+"	0	(1) cpd00163[0] + (1) cpd28352[0] <=> (1) cpd00014[0] + (1) cpd00067[0]	(1) UDP-xylose[0] + (1) Xyl-Glc-EGF-like-domain[0] <=> (1) UDP[0] + (1) H+[0]	=	null	null	MetaCyc: RXN-21075	null	10000000	10000000	cpd00014;cpd00067;cpd00163;cpd28352	MI:C:-19/H:-31/N:-1/O:-15/R:-2|CI:-1	0	null		Primary Database
rxn58041			(1) cpd08889[0] + (1) cpd00002[0] <=> (1) cpd46355[0] + (1) cpd00012[0]	-1:cpd00002:0:"ATP";-1:cpd08889:0:"AHBA";1:cpd00012:0:"PPi";1:cpd46355:0:"3-amino-5-hydroxybenzoyl-adenylate"	0	(1) cpd08889[0] + (1) cpd00002[0] <=> (1) cpd46355[0] + (1) cpd00012[0]	(1) AHBA[0] + (1) ATP[0] <=> (1) 3-amino-5-hydroxybenzoyl-adenylate[0] + (1) PPi[0]	=	null	null	MetaCyc: RXN-22929	null	10000000	10000000	cpd00002;cpd00012;cpd08889;cpd46355	CI:10000001	0	null	HB	Primary Database
rxn58042			(1) cpd45655[0] + (1) cpd21035[0] + (1) cpd00007[0] <=> (1) cpd45661[0] + (1) cpd11630[0] + (1) cpd00001[0]	-1:cpd00007:0:"O2";-1:cpd21035:0:"Reduced flavin";-1:cpd45655:0:"purpurea glycoside A";1:cpd00001:0:"H2O";1:cpd11630:0:"Flavin";1:cpd45661:0:"deacetyl-lanatoside C"	0	(1) cpd45655[0] + (1) cpd21035[0] + (1) cpd00007[0] <=> (1) cpd45661[0] + (1) cpd11630[0] + (1) cpd00001[0]	(1) purpurea glycoside A[0] + (1) Reduced flavin[0] + (1) O2[0] <=> (1) deacetyl-lanatoside C[0] + (1) Flavin[0] + (1) H2O[0]	=	null	null	MetaCyc: RXN-20969	null	10000000	10000000	cpd00001;cpd00007;cpd11630;cpd21035;cpd45655;cpd45661	CI:-1	0	null	HB	Primary Database
rxn58043			(1) cpd46593[0] + (1) cpd21035[0] + (1) cpd00007[0] <=> (1) cpd46493[0] + (1) cpd11630[0] + (1) cpd00001[0]	-1:cpd00007:0:"O2";-1:cpd21035:0:"Reduced flavin";-1:cpd46593:0:"isovaleronitrile";1:cpd00001:0:"H2O";1:cpd11630:0:"Flavin";1:cpd46493:0:"(<i>R</i>)-2-hydroxy-3-methybutanenitrile"	0	(1) cpd46593[0] + (1) cpd21035[0] + (1) cpd00007[0] <=> (1) cpd46493[0] + (1) cpd11630[0] + (1) cpd00001[0]	(1) isovaleronitrile[0] + (1) Reduced flavin[0] + (1) O2[0] <=> (1) (<i>R</i>)-2-hydroxy-3-methybutanenitrile[0] + (1) Flavin[0] + (1) H2O[0]	=	null	null	MetaCyc: RXN-20856	null	10000000	10000000	cpd00001;cpd00007;cpd11630;cpd21035;cpd46493;cpd46593	CI:-1	0	null	HB	Primary Database
rxn58044			(1) cpd48073[0] + (1) cpd00023[0] <=> (1) cpd47108[0] + (1) cpd00024[0]	-1:cpd00023:0:"L-Glutamate";-1:cpd48073:0:"6-N-(4'-dehydro-L-glycero-beta-D-manno-heptosyl)-adenine";1:cpd00024:0:"2-Oxoglutarate";1:cpd47108:0:"6-N-(4'-amino-L-glycero-beta-D-manno-heptosyl)-adenine"	0	(1) cpd48073[0] + (1) cpd00023[0] <=> (1) cpd47108[0] + (1) cpd00024[0]	(1) 6-N-(4'-dehydro-L-glycero-beta-D-manno-heptosyl)-adenine[0] + (1) L-Glutamate[0] <=> (1) 6-N-(4'-amino-L-glycero-beta-D-manno-heptosyl)-adenine[0] + (1) 2-Oxoglutarate[0]	=	null	null	MetaCyc: RXN-23136	null	10000000	10000000	cpd00023;cpd00024;cpd47108;cpd48073	CI:-1	0	null		Primary Database
rxn58045			(1) cpd48796[0] + (2) cpd48908[0] + (2) cpd00005[0] <=> (1) cpd46813[0] + (1) cpd49013[0] + (2) cpd11493[0] + (2) cpd00006[0]	-2:cpd00005:0:"NADPH";-1:cpd48796:0:"an L-lysyl-[L-lysyl-carrier protein]";-2:cpd48908:0:"a (3R)-3-isocyanobutanoyl-[acp]";2:cpd00006:0:"NADP";2:cpd11493:0:"ACP";1:cpd46813:0:"(3<i>R</i>)-N-[(2<i>S</i>)-1-hydroxy-6-[(3<i>R</i>)-3-isocyanobutanamido]hexan-2-yl]-3-isocyanobutanamide";1:cpd49013:0:"a holo-[L-lysyl-carrier protein]"	0	(1) cpd48796[0] + (2) cpd48908[0] + (2) cpd00005[0] <=> (1) cpd46813[0] + (1) cpd49013[0] + (2) cpd11493[0] + (2) cpd00006[0]	(1) an L-lysyl-[L-lysyl-carrier protein][0] + (2) a (3R)-3-isocyanobutanoyl-[acp][0] + (2) NADPH[0] <=> (1) (3<i>R</i>)-N-[(2<i>S</i>)-1-hydroxy-6-[(3<i>R</i>)-3-isocyanobutanamido]hexan-2-yl]-3-isocyanobutanamide[0] + (1) a holo-[L-lysyl-carrier protein][0] + (2) ACP[0] + (2) NADP[0]	=	null	null	MetaCyc: RXN-22665	null	10000000	10000000	cpd00005;cpd00006;cpd11493;cpd46813;cpd48796;cpd48908;cpd49013	MI:C:-6/H:-8/N:-2/O:-2/R:-2|CI:-10000002	0	null		Primary Database
rxn58046			(1) cpd00070[0] + (1) cpd48877[0] <=> (1) cpd00010[0]	-1:cpd00070:0:"Malonyl-CoA";-1:cpd48877:0:"a holo [PedN acyl-carrier protein]";1:cpd00010:0:"CoA"	0	(1) cpd00070[0] + (1) cpd48877[0] <=> (1) cpd00010[0]	(1) Malonyl-CoA[0] + (1) a holo [PedN acyl-carrier protein][0] <=> (1) CoA[0]	=	null	null	MetaCyc: RXN-20498	null	10000000	10000000	cpd00010;cpd00070;cpd48877	MI:C:-17/H:-27/N:-3/O:-11/P:-1/R:-2/S:-1|CI:-9999999	0	null		Primary Database
rxn58047			(1) cpd00266[0] + (1) cpd48677[0] <=> (1) cpd39643[0] + (1) cpd48828[0]	-1:cpd00067:0:"H+";-1:cpd00266:0:"Carnitine";-1:cpd48677:0:"a [Co(I) quaternary-amine-specific corrinoid protein]";1:cpd39643:0:"(3R)-4-(dimethylamino)-3-hydroxybutanoate";1:cpd48828:0:"a [methyl-Co(III) quaternary-amine-specific corrinoid protein]"	0	(1) cpd00266[0] + (1) cpd48677[0] + (1) cpd00067[0] <=> (1) cpd39643[0] + (1) cpd48828[0]	(1) Carnitine[0] + (1) a [Co(I) quaternary-amine-specific corrinoid protein][0] + (1) H+[0] <=> (1) (3R)-4-(dimethylamino)-3-hydroxybutanoate[0] + (1) a [methyl-Co(III) quaternary-amine-specific corrinoid protein][0]	=	null	null	MetaCyc: RXN-22574	null	10000000	10000000	cpd00067;cpd00266;cpd39643;cpd48677;cpd48828	CI:-1	0	null		Primary Database
rxn58048			(1) cpd31291[0] + (1) cpd00010[0] + (1) cpd00002[0] <=> (1) cpd38586[0] + (1) cpd00018[0] + (1) cpd00012[0]	-1:cpd00002:0:"ATP";-1:cpd00010:0:"CoA";-1:cpd31291:0:"(4R,5R)-4,5-Dihydroxycyclohexa-1(6),2-diene-1-carboxylate";1:cpd00012:0:"PPi";1:cpd00018:0:"AMP";1:cpd00067:0:"H+";1:cpd38586:0:"(3R,4R)-3,4-dihydroxycyclohexa-1,5-diene-1-carbonyl-CoA"	0	(1) cpd31291[0] + (1) cpd00010[0] + (1) cpd00002[0] <=> (1) cpd38586[0] + (1) cpd00018[0] + (1) cpd00012[0] + (1) cpd00067[0]	(1) (4R,5R)-4,5-Dihydroxycyclohexa-1(6),2-diene-1-carboxylate[0] + (1) CoA[0] + (1) ATP[0] <=> (1) (3R,4R)-3,4-dihydroxycyclohexa-1,5-diene-1-carbonyl-CoA[0] + (1) AMP[0] + (1) PPi[0] + (1) H+[0]	=	null	null	MetaCyc: RXN-20417	null	10000000	10000000	cpd00002;cpd00010;cpd00012;cpd00018;cpd00067;cpd31291;cpd38586	OK	0	null	HB	Primary Database
rxn58049			(2) cpd48814[0] + (1) cpd48897[0] + (1) cpd00005[0] <=> (1) cpd48898[0] + (2) cpd00011[0] + (2) cpd48632[0] + (1) cpd00006[0]	-1:cpd00005:0:"NADPH";-3:cpd00067:0:"H+";-2:cpd48814:0:"a malonyl-[BryP acyl-carrier protein]";-1:cpd48897:0:"a 4-[(4Z)-4-(2-methoxy-2-oxoethylidene)-6-[(1E,6E)-8-methoxy-3,3-dimethyl-4,8-dioxo-6-[(2S,4R,5R)-2,4,5-trihydroxyhexyl]octa-1,6-dien-1-yl]oxan-2-yl]-2,2-dimethyl-3-oxobutanoyl-[BryC PKS]";1:cpd00006:0:"NADP";2:cpd00011:0:"CO2";2:cpd48632:0:"a holo [BryP acyl-carrier protein]";1:cpd48898:0:"a 5-hydroxy-8-[(4Z)-4-(2-methoxy-2-oxoethylidene)-6-[(1E,6E)-8-methoxy-3,3-dimethyl-4,8-dioxo-6-[(2S,4R,5R)-2,4,5-trihydroxyhexyl]octa-1,6-dien-1-yl]oxan-2-yl]-6,6-dimethyl-3,7-dioxooctanoyl-[BryC PKS]"	0	(2) cpd48814[0] + (1) cpd48897[0] + (1) cpd00005[0] + (3) cpd00067[0] <=> (1) cpd48898[0] + (2) cpd00011[0] + (2) cpd48632[0] + (1) cpd00006[0]	(2) a malonyl-[BryP acyl-carrier protein][0] + (1) a 4-[(4Z)-4-(2-methoxy-2-oxoethylidene)-6-[(1E,6E)-8-methoxy-3,3-dimethyl-4,8-dioxo-6-[(2S,4R,5R)-2,4,5-trihydroxyhexyl]octa-1,6-dien-1-yl]oxan-2-yl]-2,2-dimethyl-3-oxobutanoyl-[BryC PKS][0] + (1) NADPH[0] + (3) H+[0] <=> (1) a 5-hydroxy-8-[(4Z)-4-(2-methoxy-2-oxoethylidene)-6-[(1E,6E)-8-methoxy-3,3-dimethyl-4,8-dioxo-6-[(2S,4R,5R)-2,4,5-trihydroxyhexyl]octa-1,6-dien-1-yl]oxan-2-yl]-6,6-dimethyl-3,7-dioxooctanoyl-[BryC PKS][0] + (2) CO2[0] + (2) a holo [BryP acyl-carrier protein][0] + (1) NADP[0]	=	null	null	MetaCyc: RXN-20475	null	10000000	10000000	cpd00005;cpd00006;cpd00011;cpd00067;cpd48632;cpd48814;cpd48897;cpd48898	CI:-2	0	null		Primary Database
rxn58050			(1) cpd48923[0] + (1) cpd27355[0] <=> (1) cpd48925[0] + (1) cpd48769[0]	-1:cpd00067:0:"H+";-1:cpd27355:0:"L-Cysteine-Desulfurases";-1:cpd48923:0:"a 1H-pyrrole-2-carbonyl-[RedO prolyl-carrier protein]";1:cpd48769:0:"a holo-[RedO prolyl-carrier protein]";1:cpd48925:0:"a [RedX acyl-carrier protein]-(1H-pyrrole-2-carbonyl)-L-cysteine"	0	(1) cpd48923[0] + (1) cpd27355[0] + (1) cpd00067[0] <=> (1) cpd48925[0] + (1) cpd48769[0]	(1) a 1H-pyrrole-2-carbonyl-[RedO prolyl-carrier protein][0] + (1) L-Cysteine-Desulfurases[0] + (1) H+[0] <=> (1) a [RedX acyl-carrier protein]-(1H-pyrrole-2-carbonyl)-L-cysteine[0] + (1) a holo-[RedO prolyl-carrier protein][0]	=	null	null	MetaCyc: RXN1A0-6110	null	10000000	10000000	cpd00067;cpd27355;cpd48769;cpd48923;cpd48925	CI:9999999	0	null	HB	Primary Database
rxn58051			(1) cpd48751[0] + (1) cpd36731[0] + (2) cpd00070[0] + (1) cpd00023[0] + (8) cpd00005[0] <=> (1) cpd36117[0] + (2) cpd00010[0] + (1) cpd00024[0] + (1) cpd11493[0] + (1) cpd00011[0] + (5) cpd00001[0] + (8) cpd00006[0]	-8:cpd00005:0:"NADPH";-1:cpd00023:0:"L-Glutamate";-10:cpd00067:0:"H+";-2:cpd00070:0:"Malonyl-CoA";-1:cpd36731:0:"Aminomalonyl-PCP";-1:cpd48751:0:"guanidinoacetyl-[polyketide synthase]";5:cpd00001:0:"H2O";8:cpd00006:0:"NADP";2:cpd00010:0:"CoA";1:cpd00011:0:"CO2";1:cpd00024:0:"2-Oxoglutarate";1:cpd11493:0:"ACP";1:cpd36117:0:"Loaded-GdnH"	0	(1) cpd48751[0] + (1) cpd36731[0] + (2) cpd00070[0] + (1) cpd00023[0] + (8) cpd00005[0] + (10) cpd00067[0] <=> (1) cpd36117[0] + (2) cpd00010[0] + (1) cpd00024[0] + (1) cpd11493[0] + (1) cpd00011[0] + (5) cpd00001[0] + (8) cpd00006[0]	(1) guanidinoacetyl-[polyketide synthase][0] + (1) Aminomalonyl-PCP[0] + (2) Malonyl-CoA[0] + (1) L-Glutamate[0] + (8) NADPH[0] + (10) H+[0] <=> (1) Loaded-GdnH[0] + (2) CoA[0] + (1) 2-Oxoglutarate[0] + (1) ACP[0] + (1) CO2[0] + (5) H2O[0] + (8) NADP[0]	=	null	null	MetaCyc: RXN-16900	null	10000000	10000000	cpd00001;cpd00005;cpd00006;cpd00010;cpd00011;cpd00023;cpd00024;cpd00067;cpd00070;cpd11493;cpd36117;cpd36731;cpd48751	MI:C:-3/H:-4/N:-1/O:-1/R:-1|CI:-10000000	0	null		Primary Database
